location,date,month,ndvi,ndvi_sensor,prev_ndvi,ndvi_change,temperature,rainfall,next_ndvi
Mysore,2019-06,6,0.2941,MODIS,0.3149,-0.0208,25,100.5,0.2417
Mysore,2019-07,7,0.2417,MODIS,0.2941,-0.0524,23.6,155.9,0.2949
Mysore,2019-08,8,0.2949,MODIS,0.2417,0.0532,23,184.8,0.358
Mysore,2019-09,9,0.358,MODIS,0.2949,0.0631,23.5,120.7,0.3466
Mysore,2019-10,10,0.3466,Sentinel2,0.358,-0.0114,23,274.8,0.2637
Mysore,2019-11,11,0.2637,Sentinel2,0.3466,-0.0829,23.1,70.7,0.2763
Mysore,2019-12,12,0.2763,Sentinel2,0.2637,0.0126,22.1,60.2,0.2026
Mysore,2020-01,1,0.2026,Sentinel2,0.2763,-0.0737,23.4,1.1,0.2307
Mysore,2020-02,2,0.2307,Sentinel2,0.2026,0.0281,24.8,0.5,0.2469
Mysore,2020-03,3,0.2469,Sentinel2,0.2307,0.0162,27.4,8.1,0.2734
Mysore,2020-04,4,0.2734,Sentinel2,0.2469,0.0265,28,36.2,0.2848
Mysore,2020-05,5,0.2848,Sentinel2,0.2734,0.0114,28.1,71,0.322
Mysore,2020-06,6,0.322,MODIS,0.2848,0.0372,24.2,125.3,0.1954
Mysore,2020-07,7,0.1954,MODIS,0.322,-0.1266,23.2,254.6,0.4113
Mysore,2020-08,8,0.4113,MODIS,0.1954,0.2159,23.3,194.4,0.4278
Mysore,2020-09,9,0.4278,MODIS,0.4113,0.0165,22.9,214.5,0.323
Mysore,2020-10,10,0.323,Sentinel2,0.4278,-0.1048,23,70.7,0.2327
Mysore,2020-11,11,0.2327,Sentinel2,0.323,-0.0903,22.8,50,0.273
Mysore,2020-12,12,0.273,Sentinel2,0.2327,0.0403,21.5,84.1,0.1957
Mysore,2021-01,1,0.1957,Sentinel2,0.273,-0.0773,22.3,41,0.1775
Mysore,2021-02,2,0.1775,Sentinel2,0.1957,-0.0182,23.6,13.9,0.225
Mysore,2021-03,3,0.225,Sentinel2,0.1775,0.0475,26.9,0.2,0.2253
Mysore,2021-04,4,0.2253,Sentinel2,0.225,0.0003,26.9,72.9,0.3147
Mysore,2021-05,5,0.3147,Sentinel2,0.2253,0.0894,25.4,101.2,0.2701
Mysore,2021-06,6,0.2701,Sentinel2,0.3147,-0.0446,23.9,113.3,0.2997
Mysore,2021-07,7,0.2997,MODIS,0.2701,0.0296,23,222.1,0.3999
Mysore,2021-08,8,0.3999,MODIS,0.2997,0.1002,23.1,173.8,0.3663
Mysore,2021-09,9,0.3663,MODIS,0.3999,-0.0336,23.3,124.8,0.3624
Mysore,2021-10,10,0.3624,Sentinel2,0.3663,-0.0039,23.2,340.5,0.3428
Mysore,2021-11,11,0.3428,Sentinel2,0.3624,-0.0196,21.9,232.5,0.2052
Mysore,2021-12,12,0.2052,Sentinel2,0.3428,-0.1376,21.5,10.3,0.2711
Mysore,2022-01,1,0.2711,Sentinel2,0.2052,0.0659,22.3,2.4,0.2187
Mysore,2022-02,2,0.2187,Sentinel2,0.2711,-0.0524,24,0.1,0.1811
Mysore,2022-03,3,0.1811,Sentinel2,0.2187,-0.0376,26.4,7,0.1955
Mysore,2022-04,4,0.1955,Sentinel2,0.1811,0.0144,27.3,46.6,0.2345
Mysore,2022-05,5,0.2345,Sentinel2,0.1955,0.039,24.7,202,0.2426
Mysore,2022-06,6,0.2426,Sentinel2,0.2345,0.0081,24,130.9,0.3113
Mysore,2022-07,7,0.3113,MODIS,0.2426,0.0687,22.8,295.1,0.2405
Mysore,2022-08,8,0.2405,Sentinel2,0.3113,-0.0708,23,226.1,0.2248
Mysore,2022-09,9,0.2248,Sentinel2,0.2405,-0.0157,23.3,89,0.1932
Mysore,2022-10,10,0.1932,Sentinel2,0.2248,-0.0316,22.6,142.3,0.2177
Mysore,2022-11,11,0.2177,Sentinel2,0.1932,0.0245,21.7,54,0.1858
Mysore,2022-12,12,0.1858,Sentinel2,0.2177,-0.0319,21.4,78.1,0.159
Mysore,2023-01,1,0.159,Sentinel2,0.1858,-0.0268,21.4,3.3,0.1802
Mysore,2023-02,2,0.1802,Sentinel2,0.159,0.0212,23.8,0,0.1831
Mysore,2023-03,3,0.1831,Sentinel2,0.1802,0.0029,26,4.5,0.1929
Mysore,2023-04,4,0.1929,Sentinel2,0.1831,0.0098,27.6,36.7,0.2326
Mysore,2023-05,5,0.2326,Sentinel2,0.1929,0.0397,26,173.1,0.2951
Mysore,2023-06,6,0.2951,MODIS,0.2326,0.0625,24.9,93.8,0.2797
Mysore,2023-07,7,0.2797,MODIS,0.2951,-0.0154,23.1,245.9,0.2122
Mysore,2023-08,8,0.2122,Sentinel2,0.2797,-0.0675,24.5,28.1,0.3904
Mysore,2023-09,9,0.3904,MODIS,0.2122,0.1782,23.9,91.8,0.206
Mysore,2023-10,10,0.206,Sentinel2,0.3904,-0.1844,24.5,95,0.2114
Mysore,2023-11,11,0.2114,Sentinel2,0.206,0.0054,23.5,133.9,0.1858
Mysore,2023-12,12,0.1858,Sentinel2,0.2114,-0.0256,23.8,22,0.166
Mysore,2024-01,1,0.166,Sentinel2,0.1858,-0.0198,23.8,26,0.1599
Mysore,2024-02,2,0.1599,Sentinel2,0.166,-0.0061,26.2,0.2,0.1803
Mysore,2024-03,3,0.1803,Sentinel2,0.1599,0.0204,28.3,0.2,0.1885
Mysore,2024-04,4,0.1885,Sentinel2,0.1803,0.0082,30.1,1.7,0.168
Mysore,2024-05,5,0.168,Sentinel2,0.1885,-0.0205,26.8,180.5,0.3111
Mysore,2024-06,6,0.3111,MODIS,0.168,0.1431,24.3,137.6,0.3376
Mysore,2024-07,7,0.3376,MODIS,0.3111,0.0265,23.4,346.9,0.3397
Mysore,2024-08,8,0.3397,MODIS,0.3376,0.0021,23.7,203.6,0.3834
Mysore,2024-09,9,0.3834,MODIS,0.3397,0.0437,23.9,35.4,0.2084
Mysore,2024-10,10,0.2084,Sentinel2,0.3834,-0.175,23.3,212,0.4227
Mysore,2024-11,11,0.4227,MODIS,0.2084,0.2143,22.4,88.2,0.194
Mysore,2024-12,12,0.194,Sentinel2,0.4227,-0.2287,22,97.8,0.1677
Mysore,2025-01,1,0.1677,Sentinel2,0.194,-0.0263,21.5,4.5,0.1587
Mysore,2025-02,2,0.1587,Sentinel2,0.1677,-0.009,24.5,0,0.187
Mysore,2025-03,3,0.187,Sentinel2,0.1587,0.0283,26.9,13.7,0.2001
Mysore,2025-04,4,0.2001,Sentinel2,0.187,0.0131,27,67.4,0.2049
Mysore,2025-05,5,0.2049,Sentinel2,0.2001,0.0048,25.4,171,0.2288
Mysore,2025-06,6,0.2288,Sentinel2,0.2049,0.0239,23.8,112.3,0.2144
Mysore,2025-07,7,0.2144,MODIS,0.2288,-0.0144,22.9,207.1,0.3131
Mysore,2025-08,8,0.3131,MODIS,0.2144,0.0987,22.8,168.7,0.3322
Mysore,2025-09,9,0.3322,MODIS,0.3131,0.0191,23.3,70,0.1772
Mysore,2025-10,10,0.1772,Sentinel2,0.3322,-0.155,23.1,140.9,0.2085
Mysore,2025-11,11,0.2085,Sentinel2,0.1772,0.0313,22.5,26.8,0.1795
Mandya,2010-01,1,0.3681,MODIS,,,23.3,2.8,0.3314
Mandya,2010-02,2,0.3314,MODIS,0.3681,-0.0367,25.9,3.3,0.3572
Mandya,2010-03,3,0.3572,MODIS,0.3314,0.0258,28.3,2.1,0.3901
Mandya,2010-04,4,0.3901,MODIS,0.3572,0.0329,28.5,75,0.403
Mandya,2010-05,5,0.403,MODIS,0.3901,0.0129,27.1,149.1,0.3508
Mandya,2010-06,6,0.3508,MODIS,0.403,-0.0522,24.7,162,0.3041
Mandya,2010-07,7,0.3041,MODIS,0.3508,-0.0467,23.2,230.6,0.3022
Mandya,2010-08,8,0.3022,MODIS,0.3041,-0.0019,23.5,171,0.432
Mandya,2010-09,9,0.432,MODIS,0.3022,0.1298,23.5,115.4,0.3826
Mandya,2010-10,10,0.3826,MODIS,0.432,-0.0494,23.3,128.5,0.3901
Mandya,2010-11,11,0.3901,MODIS,0.3826,0.0075,22.2,231.4,0.3992
Mandya,2010-12,12,0.3992,MODIS,0.3901,0.0091,20.8,18.6,0.3596
Mandya,2011-01,1,0.3596,MODIS,0.3992,-0.0396,21.7,0.8,0.3431
Mandya,2011-02,2,0.3431,MODIS,0.3596,-0.0165,23.1,10.3,0.3712
Mandya,2011-03,3,0.3712,MODIS,0.3431,0.0281,26.4,5,0.431
Mandya,2011-04,4,0.431,MODIS,0.3712,0.0598,26.8,73.9,0.3941
Mandya,2011-05,5,0.3941,MODIS,0.431,-0.0369,26.8,94.9,0.2898
Mandya,2011-06,6,0.2898,MODIS,0.3941,-0.1043,24.2,107.5,0.2912
Mandya,2011-07,7,0.2912,MODIS,0.2898,0.0014,23.5,201.9,0.2753
Mandya,2011-08,8,0.2753,MODIS,0.2912,-0.0159,23.1,243.6,0.4039
Mandya,2011-09,9,0.4039,MODIS,0.2753,0.1286,23.4,95.5,0.513
Mandya,2011-10,10,0.513,MODIS,0.4039,0.1091,23.4,182.6,0.4423
Mandya,2011-11,11,0.4423,MODIS,0.513,-0.0707,21.7,95.5,0.3972
Mandya,2011-12,12,0.3972,MODIS,0.4423,-0.0451,21.1,6.7,0.357
Mandya,2012-01,1,0.357,MODIS,0.3972,-0.0402,22,0.7,0.3268
Mandya,2012-02,2,0.3268,MODIS,0.357,-0.0302,24.5,0.1,0.336
Mandya,2012-03,3,0.336,MODIS,0.3268,0.0092,27.5,0.6,0.3795
Mandya,2012-04,4,0.3795,MODIS,0.336,0.0435,27.9,60.8,0.3982
Mandya,2012-05,5,0.3982,MODIS,0.3795,0.0187,26.6,65.7,0.3488
Mandya,2012-06,6,0.3488,MODIS,0.3982,-0.0494,24.7,101.4,0.3267
Mandya,2012-07,7,0.3267,MODIS,0.3488,-0.0221,24,91.2,0.2759
Mandya,2012-08,8,0.2759,MODIS,0.3267,-0.0508,23.3,211.2,0.3676
Mandya,2012-09,9,0.3676,MODIS,0.2759,0.0917,23.6,94.2,0.4471
Mandya,2012-10,10,0.4471,MODIS,0.3676,0.0795,23.3,153.7,0.3984
Mandya,2012-11,11,0.3984,MODIS,0.4471,-0.0487,22.8,35.7,0.371
Mandya,2012-12,12,0.371,MODIS,0.3984,-0.0274,22.7,32.3,0.3312
Mandya,2013-01,1,0.3312,MODIS,0.371,-0.0398,23.6,0,0.317
Mandya,2013-02,2,0.317,MODIS,0.3312,-0.0142,25.1,9,0.3349
Mandya,2013-03,3,0.3349,MODIS,0.317,0.0179,27.9,7.2,0.3486
Mandya,2013-04,4,0.3486,MODIS,0.3349,0.0137,28.8,17.1,0.4076
Mandya,2013-05,5,0.4076,MODIS,0.3486,0.059,27.3,108,0.1918
Mandya,2013-06,6,0.1918,MODIS,0.4076,-0.2158,23.4,178.3,0.2825
Mandya,2013-07,7,0.2825,MODIS,0.1918,0.0907,23.1,126,0.3163
Mandya,2013-08,8,0.3163,MODIS,0.2825,0.0338,23.4,102.3,0.3897
Mandya,2013-09,9,0.3897,MODIS,0.3163,0.0734,23.2,183.3,0.4733
Mandya,2013-10,10,0.4733,MODIS,0.3897,0.0836,23.3,98.5,0.4196
Mandya,2013-11,11,0.4196,MODIS,0.4733,-0.0537,23.1,21.5,0.3793
Mandya,2013-12,12,0.3793,MODIS,0.4196,-0.0403,22,7.2,0.339
Mandya,2014-01,1,0.339,MODIS,0.3793,-0.0403,22.8,0.1,0.3225
Mandya,2014-02,2,0.3225,MODIS,0.339,-0.0165,24.5,5.2,0.3573
Mandya,2014-03,3,0.3573,MODIS,0.3225,0.0348,27.2,9.9,0.4159
Mandya,2014-04,4,0.4159,MODIS,0.3573,0.0586,29,20.5,0.3791
Mandya,2014-05,5,0.3791,MODIS,0.4159,-0.0368,27.3,107,0.3661
Mandya,2014-06,6,0.3661,MODIS,0.3791,-0.013,26.1,61.1,0.2717
Mandya,2014-07,7,0.2717,MODIS,0.3661,-0.0944,23.9,149.5,0.3157
Mandya,2014-08,8,0.3157,MODIS,0.2717,0.044,23.5,129.7,0.3872
Mandya,2014-09,9,0.3872,MODIS,0.3157,0.0715,24.1,121,0.4715
Mandya,2014-10,10,0.4715,MODIS,0.3872,0.0843,23.5,215,0.4284
Mandya,2014-11,11,0.4284,MODIS,0.4715,-0.0431,22.4,37.9,0.3379
Mandya,2014-12,12,0.3379,MODIS,0.4284,-0.0905,23,14.6,0.3394
Mandya,2015-01,1,0.3394,MODIS,0.3379,0.0015,23.2,2.2,0.3133
Mandya,2015-02,2,0.3133,MODIS,0.3394,-0.0261,24.8,0.1,0.3481
Mandya,2015-03,3,0.3481,MODIS,0.3133,0.0348,27.4,12.9,0.3698
Mandya,2015-04,4,0.3698,MODIS,0.3481,0.0217,27.1,99.5,0.3991
Mandya,2015-05,5,0.3991,MODIS,0.3698,0.0293,26.2,147.9,0.3599
Mandya,2015-06,6,0.3599,MODIS,0.3991,-0.0392,24.7,100.4,0.2971
Mandya,2015-07,7,0.2971,MODIS,0.3599,-0.0628,24.5,97.8,0.4206
Mandya,2015-08,8,0.4206,MODIS,0.2971,0.1235,24.3,103.7,0.4359
Mandya,2015-09,9,0.4359,MODIS,0.4206,0.0153,24.4,128.8,0.4562
Mandya,2015-10,10,0.4562,MODIS,0.4359,0.0203,24.8,58.3,0.3831
Mandya,2015-11,11,0.3831,MODIS,0.4562,-0.0731,22.2,265.9,0.1933
Mandya,2015-12,12,0.1933,Sentinel2,0.3831,-0.1898,22.2,25.7,0.1912
Mandya,2016-01,1,0.1912,Sentinel2,0.1933,-0.0021,22.8,2.7,0.1634
Mandya,2016-02,2,0.1634,Sentinel2,0.1912,-0.0278,25.9,0.2,0.1679
Mandya,2016-03,3,0.1679,Sentinel2,0.1634,0.0045,28.4,2.4,0.1854
Mandya,2016-04,4,0.1854,Sentinel2,0.1679,0.0175,30.1,7.7,0.1766
Mandya,2016-05,5,0.1766,Sentinel2,0.1854,-0.0088,27.6,89.4,0.2799
Mandya,2016-06,6,0.2799,MODIS,0.1766,0.1033,24.2,199.5,0.3004
Mandya,2016-07,7,0.3004,MODIS,0.2799,0.0205,23.6,175.6,0.3009
Mandya,2016-08,8,0.3009,MODIS,0.3004,0.0005,24.1,49.5,0.3543
Mandya,2016-09,9,0.3543,MODIS,0.3009,0.0534,24.2,42.8,0.4206
Mandya,2016-10,10,0.4206,MODIS,0.3543,0.0663,25.1,17.2,0.1992
Mandya,2016-11,11,0.1992,Sentinel2,0.4206,-0.2214,25.3,5.4,0.1921
Mandya,2016-12,12,0.1921,Sentinel2,0.1992,-0.0071,22.9,45.6,0.1814
Mandya,2017-01,1,0.1814,Sentinel2,0.1921,-0.0107,23.2,18.8,0.174
Mandya,2017-02,2,0.174,Sentinel2,0.1814,-0.0074,24.7,0,0.1722
Mandya,2017-03,3,0.1722,Sentinel2,0.174,-0.0018,28,10.1,0.1805
Mandya,2017-04,4,0.1805,Sentinel2,0.1722,0.0083,29.2,12.3,0.4253
Mandya,2017-05,5,0.4253,MODIS,0.1805,0.2448,27.2,160.7,0.2151
Mandya,2017-06,6,0.2151,MODIS,0.4253,-0.2102,24.6,79.7,0.2874
Mandya,2017-07,7,0.2874,MODIS,0.2151,0.0723,24.5,70.2,0.3015
Mandya,2017-08,8,0.3015,MODIS,0.2874,0.0141,23.9,183.4,0.3655
Mandya,2017-09,9,0.3655,MODIS,0.3015,0.064,23.8,216.5,0.2102
Mandya,2017-10,10,0.2102,Sentinel2,0.3655,-0.1553,23.7,58.5,0.4324
Mandya,2017-11,11,0.4324,MODIS,0.2102,0.2222,23.4,46.4,0.1961
Mandya,2017-12,12,0.1961,Sentinel2,0.4324,-0.2363,22.5,19.9,0.1132
Mandya,2018-01,1,0.1132,Sentinel2,0.1961,-0.0829,22.8,0.8,0.1715
Mandya,2018-02,2,0.1715,Sentinel2,0.1132,0.0583,24,13.1,0.179
Mandya,2018-03,3,0.179,Sentinel2,0.1715,0.0075,26.6,33.6,0.4027
Mandya,2018-04,4,0.4027,MODIS,0.179,0.2237,28.5,25.5,0.4286
Mandya,2018-05,5,0.4286,MODIS,0.4027,0.0259,26.4,218.1,0.3573
Mandya,2018-06,6,0.3573,MODIS,0.4286,-0.0713,24.1,152,0.2862
Mandya,2018-07,7,0.2862,MODIS,0.3573,-0.0711,23.7,82.8,0.2884
Mandya,2018-08,8,0.2884,MODIS,0.2862,0.0022,23.4,116.6,0.1814
Mandya,2018-09,9,0.1814,Sentinel2,0.2884,-0.107,24.4,83.2,0.2257
Mandya,2018-10,10,0.2257,Sentinel2,0.1814,0.0443,23.8,85.5,0.2036
Mandya,2018-11,11,0.2036,Sentinel2,0.2257,-0.0221,23.8,55,0.196
Mandya,2018-12,12,0.196,Sentinel2,0.2036,-0.0076,23.7,8.4,0.1984
Mandya,2019-01,1,0.1984,Sentinel2,0.196,0.0024,22.5,5.4,0.1881
Mandya,2019-02,2,0.1881,Sentinel2,0.1984,-0.0103,25.9,2.8,0.1815
Mandya,2019-03,3,0.1815,Sentinel2,0.1881,-0.0066,28.6,0.5,0.2004
Mandya,2019-04,4,0.2004,Sentinel2,0.1815,0.0189,29.1,43.9,0.2803
Mandya,2019-05,5,0.2803,Sentinel2,0.2004,0.0799,28.1,94.2,0.3436
Mandya,2019-06,6,0.3436,Sentinel2,0.2803,0.0633,25.7,82.2,0.2522
Mandya,2019-07,7,0.2522,MODIS,0.3436,-0.0914,24.4,149.9,0.2752
Mandya,2019-08,8,0.2752,MODIS,0.2522,0.023,23.6,142.5,0.4312
Mandya,2019-09,9,0.4312,MODIS,0.2752,0.156,24,131.4,0.259
Mandya,2019-10,10,0.259,Sentinel2,0.4312,-0.1722,23.3,249,0.2955
Mandya,2019-11,11,0.2955,Sentinel2,0.259,0.0365,23.3,52.2,0.2294
Mandya,2019-12,12,0.2294,Sentinel2,0.2955,-0.0661,22.3,39.2,0.1741
Mandya,2020-01,1,0.1741,Sentinel2,0.2294,-0.0553,23.8,1.1,0.1858
Mandya,2020-02,2,0.1858,Sentinel2,0.1741,0.0117,25,0.1,0.2166
Mandya,2020-03,3,0.2166,Sentinel2,0.1858,0.0308,27.9,5.6,0.2349
Mandya,2020-04,4,0.2349,Sentinel2,0.2166,0.0183,28.9,22.4,0.3347
Mandya,2020-05,5,0.3347,Sentinel2,0.2349,0.0998,29.1,56.7,0.3275
Mandya,2020-06,6,0.3275,Sentinel2,0.3347,-0.0072,25,106.2,0.3063
Mandya,2020-07,7,0.3063,Sentinel2,0.3275,-0.0212,23.7,301.5,0.2766
Mandya,2020-08,8,0.2766,Sentinel2,0.3063,-0.0297,23.8,148.6,0.4133
Mandya,2020-09,9,0.4133,MODIS,0.2766,0.1367,23.3,216.6,0.3213
Mandya,2020-10,10,0.3213,Sentinel2,0.4133,-0.092,23.3,71.5,0.2802
Mandya,2020-11,11,0.2802,Sentinel2,0.3213,-0.0411,22.8,50.4,0.222
Mandya,2020-12,12,0.222,Sentinel2,0.2802,-0.0582,21.5,56.7,0.2026
Mandya,2021-01,1,0.2026,Sentinel2,0.222,-0.0194,22.5,27.5,0.1826
Mandya,2021-02,2,0.1826,Sentinel2,0.2026,-0.02,23.7,9.3,0.2091
Mandya,2021-03,3,0.2091,Sentinel2,0.1826,0.0265,27.2,0.1,0.2656
Mandya,2021-04,4,0.2656,Sentinel2,0.2091,0.0565,27.5,65.2,0.3262
Mandya,2021-05,5,0.3262,Sentinel2,0.2656,0.0606,26.2,99,0.2945
Mandya,2021-06,6,0.2945,Sentinel2,0.3262,-0.0317,24.8,74.5,0.3631
Mandya,2021-07,7,0.3631,MODIS,0.2945,0.0686,23.7,239.9,0.2938
Mandya,2021-08,8,0.2938,MODIS,0.3631,-0.0693,23.7,114.9,0.3666
Mandya,2021-09,9,0.3666,MODIS,0.2938,0.0728,23.9,114.9,0.1253
Mandya,2021-10,10,0.1253,Sentinel2,0.3666,-0.2413,23.4,369.3,0.302
Mandya,2021-11,11,0.302,Sentinel2,0.1253,0.1767,22.1,241.2,0.2324
Mandya,2021-12,12,0.2324,Sentinel2,0.302,-0.0696,21.4,14.6,0.2471
Mandya,2022-01,1,0.2471,Sentinel2,0.2324,0.0147,22.3,2.5,0.1518
Mandya,2022-02,2,0.1518,Sentinel2,0.2471,-0.0953,23.8,0.1,0.1559
Mandya,2022-03,3,0.1559,Sentinel2,0.1518,0.0041,26.6,3.8,0.1822
Mandya,2022-04,4,0.1822,Sentinel2,0.1559,0.0263,27.7,39.7,0.1999
Mandya,2022-05,5,0.1999,Sentinel2,0.1822,0.0177,25.4,161.1,0.2346
Mandya,2022-06,6,0.2346,Sentinel2,0.1999,0.0347,24.5,137.9,0.3686
Mandya,2022-07,7,0.3686,MODIS,0.2346,0.134,23.4,248.4,0.2171
Mandya,2022-08,8,0.2171,Sentinel2,0.3686,-0.1515,23.5,173.4,0.2098
Mandya,2022-09,9,0.2098,Sentinel2,0.2171,-0.0073,23.6,119.6,0.2176
Mandya,2022-10,10,0.2176,Sentinel2,0.2098,0.0078,22.7,129.8,0.205
Mandya,2022-11,11,0.205,Sentinel2,0.2176,-0.0126,21.7,48.3,0.1843
Mandya,2022-12,12,0.1843,Sentinel2,0.205,-0.0207,21.4,69.2,0.1687
Mandya,2023-01,1,0.1687,Sentinel2,0.1843,-0.0156,21.4,0.2,0.1588
Mandya,2023-02,2,0.1588,Sentinel2,0.1687,-0.0099,23.9,0.1,0.1673
Mandya,2023-03,3,0.1673,Sentinel2,0.1588,0.0085,26.2,2.9,0.1721
Mandya,2023-04,4,0.1721,Sentinel2,0.1673,0.0048,28.2,26.4,0.1786
Mandya,2023-05,5,0.1786,Sentinel2,0.1721,0.0065,26.6,132.9,0.1556
Mandya,2023-06,6,0.1556,Sentinel2,0.1786,-0.023,25.8,84.7,0.2833
Mandya,2023-07,7,0.2833,MODIS,0.1556,0.1277,23.7,177.7,0.1887
Mandya,2023-08,8,0.1887,Sentinel2,0.2833,-0.0946,25.3,33.8,0.292
Mandya,2023-09,9,0.292,MODIS,0.1887,0.1033,24.8,82.4,0.2035
Mandya,2023-10,10,0.2035,Sentinel2,0.292,-0.0885,25.2,74.2,0.1941
Mandya,2023-11,11,0.1941,Sentinel2,0.2035,-0.0094,23.7,123.4,0.161
Mandya,2023-12,12,0.161,Sentinel2,0.1941,-0.0331,24,17.2,0.1488
Mandya,2024-01,1,0.1488,Sentinel2,0.161,-0.0122,23.9,23.9,0.1472
Mandya,2024-02,2,0.1472,Sentinel2,0.1488,-0.0016,26.4,0.5,0.1533
Mandya,2024-03,3,0.1533,Sentinel2,0.1472,0.0061,28.9,0.1,0.1625
Mandya,2024-04,4,0.1625,Sentinel2,0.1533,0.0092,30.8,3.2,0.162
Mandya,2024-05,5,0.162,Sentinel2,0.1625,-0.0005,27.5,154,0.209
Mandya,2024-06,6,0.209,Sentinel2,0.162,0.047,25,112.8,0.2642
Mandya,2024-07,7,0.2642,MODIS,0.209,0.0552,24,242.2,0.3884
Mandya,2024-08,8,0.3884,MODIS,0.2642,0.1242,24.2,221.2,0.15
Mandya,2024-09,9,0.15,Sentinel2,0.3884,-0.2384,24.5,33.7,0.1977
Mandya,2024-10,10,0.1977,Sentinel2,0.15,0.0477,23.6,215.8,0.1914
Mandya,2024-11,11,0.1914,Sentinel2,0.1977,-0.0063,22.6,47.1,0.1652
Mandya,2024-12,12,0.1652,Sentinel2,0.1914,-0.0262,22.2,70.6,0.1535
Mandya,2025-01,1,0.1535,Sentinel2,0.1652,-0.0117,21.7,6.1,0.1475
Mandya,2025-02,2,0.1475,Sentinel2,0.1535,-0.006,24.6,0,0.1647
Mandya,2025-03,3,0.1647,Sentinel2,0.1475,0.0172,27.2,17.8,0.1816
Mandya,2025-04,4,0.1816,Sentinel2,0.1647,0.0169,27.3,60.6,0.15
Mandya,2025-05,5,0.15,Sentinel2,0.1816,-0.0316,26.1,164.6,0.2068
Mandya,2025-06,6,0.2068,Sentinel2,0.15,0.0568,24.4,101.1,0.1442
Mandya,2025-07,7,0.1442,MODIS,0.2068,-0.0626,23.6,140.8,0.2729
Mandya,2025-08,8,0.2729,MODIS,0.1442,0.1287,23.3,163.7,0.4011
Mandya,2025-09,9,0.4011,MODIS,0.2729,0.1282,23.7,63,0.0909
Mandya,2025-10,10,0.0909,Sentinel2,0.4011,-0.3102,23.4,110.5,0.1696
Mandya,2025-11,11,0.1696,Sentinel2,0.0909,0.0787,22.6,25.3,0.1593
Tumkur,2010-01,1,0.2903,MODIS,,,21.7,3.5,0.2782
Tumkur,2010-02,2,0.2782,MODIS,0.2903,-0.0121,24.8,0.6,0.2916
Tumkur,2010-03,3,0.2916,MODIS,0.2782,0.0134,27.5,0.4,0.3324
Tumkur,2010-04,4,0.3324,MODIS,0.2916,0.0408,28,52.2,0.351
Tumkur,2010-05,5,0.351,MODIS,0.3324,0.0186,26.9,97.3,0.2922
Tumkur,2010-06,6,0.2922,MODIS,0.351,-0.0588,24.3,118.6,0.3037
Tumkur,2010-07,7,0.3037,MODIS,0.2922,0.0115,22.6,278.6,0.2773
Tumkur,2010-08,8,0.2773,MODIS,0.3037,-0.0264,22.6,192.5,0.4041
Tumkur,2010-09,9,0.4041,MODIS,0.2773,0.1268,22.7,144.7,0.3613
Tumkur,2010-10,10,0.3613,MODIS,0.4041,-0.0428,22.6,118.6,0.3374
Tumkur,2010-11,11,0.3374,MODIS,0.3613,-0.0239,21.4,167.9,0.2677
Tumkur,2010-12,12,0.2677,MODIS,0.3374,-0.0697,19.9,17.5,0.3035
Tumkur,2011-01,1,0.3035,MODIS,0.2677,0.0358,20.9,0.4,0.2747
Tumkur,2011-02,2,0.2747,MODIS,0.3035,-0.0288,22.3,6.3,0.2756
Tumkur,2011-03,3,0.2756,MODIS,0.2747,0.0009,25.9,0.6,0.3094
Tumkur,2011-04,4,0.3094,MODIS,0.2756,0.0338,26.3,94.4,0.3518
Tumkur,2011-05,5,0.3518,MODIS,0.3094,0.0424,25.7,118.9,0.2799
Tumkur,2011-06,6,0.2799,MODIS,0.3518,-0.0719,23.6,86.1,0.1772
Tumkur,2011-07,7,0.1772,MODIS,0.2799,-0.1027,22.7,164.6,0.2782
Tumkur,2011-08,8,0.2782,MODIS,0.1772,0.101,22.2,215.3,0.3725
Tumkur,2011-09,9,0.3725,MODIS,0.2782,0.0943,22.4,94.1,0.4514
Tumkur,2011-10,10,0.4514,MODIS,0.3725,0.0789,22.7,172.3,0.3844
Tumkur,2011-11,11,0.3844,MODIS,0.4514,-0.067,21.1,89,0.3135
Tumkur,2011-12,12,0.3135,MODIS,0.3844,-0.0709,20.6,9.2,0.2916
Tumkur,2012-01,1,0.2916,MODIS,0.3135,-0.0219,21.1,0.5,0.263
Tumkur,2012-02,2,0.263,MODIS,0.2916,-0.0286,23.7,0.1,0.2689
Tumkur,2012-03,3,0.2689,MODIS,0.263,0.0059,26.7,1.7,0.3046
Tumkur,2012-04,4,0.3046,MODIS,0.2689,0.0357,27.3,65.9,0.3263
Tumkur,2012-05,5,0.3263,MODIS,0.3046,0.0217,26.1,61.7,0.268
Tumkur,2012-06,6,0.268,MODIS,0.3263,-0.0583,24.3,87.8,0.1885
Tumkur,2012-07,7,0.1885,MODIS,0.268,-0.0795,23.1,110.8,0.2959
Tumkur,2012-08,8,0.2959,MODIS,0.1885,0.1074,22.4,213.2,0.3413
Tumkur,2012-09,9,0.3413,MODIS,0.2959,0.0454,22.6,115.4,0.3534
Tumkur,2012-10,10,0.3534,MODIS,0.3413,0.0121,22.4,146.8,0.3356
Tumkur,2012-11,11,0.3356,MODIS,0.3534,-0.0178,21.4,34.9,0.3033
Tumkur,2012-12,12,0.3033,MODIS,0.3356,-0.0323,21.2,28.7,0.2586
